signal_id,ehtimollik
SG_019458,0.91168139
SG_019466,0.40293284
SG_019468,0.93184469
SG_019470,0.68571905
SG_019471,0.78403599
SG_019473,0.13531078
SG_019478,0.47558740
SG_019485,0.99216797
SG_019488,0.35760707
SG_019489,0.56457257
SG_019491,0.50291618
SG_019496,0.93551075
SG_019498,0.40159973
SG_019510,0.81619730
SG_019516,0.15380770
SG_019519,0.06615564
SG_019523,0.43526079
SG_019527,0.46142310
SG_019530,0.51924679
SG_019532,0.50624896
SG_019534,0.22412931
SG_019540,0.70288285
SG_019541,0.33611065
SG_019543,0.54340943
SG_019553,0.22112981
SG_019558,0.39343443
SG_019562,0.26162306
SG_019563,0.57107149
SG_019564,0.54024329
SG_019567,0.77203799
SG_019570,0.94284286
SG_019577,0.29761706
SG_019583,0.97200467
SG_019585,0.81986336
SG_019587,0.97433761
SG_019588,0.04799200
SG_019591,0.12881186
SG_019593,0.26328945
SG_019598,0.32827862
SG_019599,0.54390935
SG_019602,0.97633728
SG_019609,0.65205799
SG_019620,0.50824863
SG_019621,0.15164139
SG_019624,0.97900350
SG_019625,0.76703883
SG_019627,0.00466589
SG_019635,0.01666389
SG_019638,0.07348775
SG_019639,0.01149808
SG_019642,0.95017497
SG_019645,0.35627395
SG_019647,0.83252791
SG_019648,0.09148475
SG_019650,0.17847025
SG_019652,0.34694218
SG_019654,0.66938844
SG_019657,0.70604899
SG_019660,0.43376104
SG_019661,0.20113314
SG_019662,0.60689885
SG_019665,0.47192135
SG_019666,0.60556574
SG_019667,0.41093151
SG_019676,0.86618897
SG_019679,0.99850025
SG_019680,0.93534411
SG_019683,0.59473421
SG_019689,0.46175637
SG_019690,0.59890018
SG_019691,0.66355607
SG_019695,0.23962673
SG_019698,0.17897017
SG_019710,0.32494584
SG_019711,0.74504249
SG_019716,0.31694718
SG_019724,0.10048325
SG_019727,0.84085986
SG_019728,0.39160140
SG_019729,0.13314448
SG_019733,0.96700550
SG_019738,0.64972505
SG_019740,0.19313448
SG_019746,0.86568905
SG_019747,0.96317280
SG_019750,0.29128479
SG_019755,0.93517747
SG_019756,0.68405266
SG_019761,0.24079320
SG_019764,0.27028829
SG_019766,0.48725212
SG_019767,0.39860023
SG_019769,0.61373104
SG_019779,0.09165139
SG_019782,0.32794534
SG_019783,0.76687219
SG_019784,0.19863356
SG_019791,0.35244126
SG_019792,0.50941510
SG_019793,0.91101483
SG_019797,0.06865522
SG_019800,0.90918180
SG_019801,0.68771871
SG_019802,0.38110315
SG_019804,0.24845859
SG_019807,0.94217630
SG_019809,0.66722213
SG_019811,0.17263789
SG_019812,0.35977337
SG_019819,0.16813864
SG_019828,0.27045492
SG_019830,0.33127812
SG_019832,0.27712048
SG_019835,0.51224796
SG_019838,0.39410098
SG_019839,0.08748542
SG_019842,0.71654724
SG_019846,0.64255957
SG_019849,0.01699717
SG_019851,0.91484753
SG_019852,0.17613731
SG_019853,0.71071488
SG_019854,0.90701550
SG_019857,0.94050992
SG_019858,0.94817530
SG_019859,0.72321280
SG_019864,0.90218297
SG_019865,0.52274621
SG_019868,0.58406932
SG_019869,0.95000833
SG_019873,0.09581736
SG_019878,0.44175971
SG_019883,0.92667889
SG_019887,0.08165306
SG_019888,0.02816197
SG_019895,0.52124646
SG_019900,0.04015997
SG_019903,0.10381603
SG_019906,0.92584569
SG_019909,0.56373938
SG_019910,0.14380937
SG_019913,0.90301616
SG_019914,0.29778370
SG_019921,0.30328279
SG_019923,0.65672388
SG_019928,0.98033661
SG_019930,0.98500250
SG_019933,0.36027329
SG_019939,0.40993168
SG_019941,0.84935844
SG_019944,0.20696551
SG_019945,0.62589568
SG_019947,0.21846359
SG_019949,0.74670888
SG_019950,0.56073988
SG_019954,0.71088152
SG_019955,0.96050658
SG_019960,0.09415097
SG_019961,0.69738377
SG_019966,0.80036661
SG_019968,0.82952841
SG_019970,0.25579070
SG_019973,0.02516247
SG_019974,0.42392935
SG_019976,0.63856024
SG_019978,0.39126812
SG_019980,0.09648392
SG_019981,0.22096317
SG_019983,0.79803366
SG_019984,0.93251125
SG_019985,0.37677054
SG_019989,0.28511915
SG_019994,0.45009165
SG_019998,0.40409932
SG_019999,0.77287119
SG_020000,0.34944176
